Gene_ID,sgrna_ID,sgrna_lfc
ZNF674,HGLibA_56510,-0.97287
ZNF674,HGLibA_56508,-0.19531
SNAI1,HGLibA_45865,-1.3521
SNAI1,HGLibB_45812,-1.4513
SNAI1,HGLibA_45866,-0.89356
SNAI1,HGLibA_45867,-0.65685
SNAI1,HGLibB_45811,-0.001319
SMC3,HGLibB_45596,-1.8623
SMC3,HGLibA_45650,-0.96294
SMC3,HGLibA_45649,-0.58694
SMC3,HGLibA_45651,-0.97136
ITGB1BP2,HGLibB_23743,-1.1183
ITGB1BP2,HGLibA_23774,-1.7494
ITGB1BP2,HGLibB_23742,-0.84121
ITGB1BP2,HGLibB_23741,-0.70765
ITGB1BP2,HGLibA_23776,-0.083796
MISP,HGLibA_29311,-0.77412
PPP2R2C,HGLibA_38151,-1.2713
PPP2R2C,HGLibA_38152,-1.7796
PPP2R2C,HGLibB_38104,-0.89709
PPP2R2C,HGLibA_38153,-0.65063
PPP2R2C,HGLibB_38103,-0.51944
PTPRC,HGLibA_39490,-1.0337
PTPRC,HGLibB_39439,-1.8774
PTPRC,HGLibA_39491,-2.2795
PTPRC,HGLibA_39489,-0.51243
PTPRC,HGLibB_39440,-0.24088
CCNA2,HGLibB_08046,-1.4894
CCNA2,HGLibA_08053,-1.5874
CCNA2,HGLibB_08047,-1.0322
CCNA2,HGLibA_08055,-0.51296
CCNA2,HGLibB_08048,-0.17677
CCNA2,HGLibA_08054,-0.16754
LHX4,HGLibA_26455,-1.2275
LHX4,HGLibA_26456,-1.0524
LHX4,HGLibB_26420,-0.91905
LHX4,HGLibB_26419,-0.62454
IDI2,HGLibB_22525,-1.349
IDI2,HGLibB_22526,-1.0885
IDI2,HGLibA_22556,-1.0783
IDI2,HGLibA_22557,-0.46466
PSMD2,HGLibB_39117,-1.6682
PSMD2,HGLibA_39166,-0.85797
PSMD2,HGLibA_39165,-0.77363
PSMD2,HGLibA_39167,-0.76774
PSMD2,HGLibB_39118,-0.27633
LOC158434,HGLibB_26860,-1.7207
LOC158434,HGLibA_26899,-1.1521
LOC158434,HGLibA_26901,-1.0368
LOC158434,HGLibB_26862,-0.50361
C7orf57,HGLibA_06561,-0.93012
C7orf57,HGLibB_06557,-0.78508
C7orf57,HGLibB_06555,-0.48395
C7orf57,HGLibB_06556,-1.115
C7orf57,HGLibA_06559,-0.7553
C19orf47,HGLibA_05670,-1.0146
C19orf47,HGLibB_05665,-1.0147
C19orf47,HGLibA_05669,-0.58244
C19orf47,HGLibA_05668,-0.95428
B9D2,HGLibB_04046,-1.0553
B9D2,HGLibA_04048,-2.7081
B9D2,HGLibA_04047,-1.1599
B9D2,HGLibA_04046,-0.48134
B9D2,HGLibB_04045,-0.11332
JAK2,HGLibA_23916,-1.6185
JAK2,HGLibA_23915,-1.0834
JAK2,HGLibA_23917,-0.84025
JAK2,HGLibB_23883,-0.69535
JAK2,HGLibB_23882,-0.061126
PTGER2,HGLibA_39316,-1.1301
PTGER2,HGLibB_39266,-1.0092
PTGER2,HGLibA_39315,-0.60064
PTGER2,HGLibB_39268,-0.93305
PTGER2,HGLibA_39317,-0.019788
CBR1,HGLibB_07413,-1.0373
CBR1,HGLibA_07419,-0.90715
CBR1,HGLibA_07418,-0.98362
CBR1,HGLibA_07417,-0.62455
CBR1,HGLibB_07412,-0.28591
CBR1,HGLibB_07411,-0.18744
PSMF1,HGLibB_39154,-0.70392
PSMF1,HGLibA_39202,-0.82362
PSMF1,HGLibA_39201,-0.93984
PSMF1,HGLibB_39153,-0.93447
PSMF1,HGLibB_39152,-0.20616
C8orf44,HGLibB_06619,-1.9593
C8orf44,HGLibB_06617,-2.0735
C8orf44,HGLibA_06624,-0.76913
C8orf44,HGLibA_06623,-0.75471
C8orf44,HGLibB_06618,-0.00046162
DTD1,HGLibB_14029,-1.221
DTD1,HGLibA_14053,-1.965
DTD1,HGLibB_14030,-1.0851
DTD1,HGLibA_14051,-0.43502
EPHA2,HGLibA_15290,-1.8354
EPHA2,HGLibA_15289,-1.9469
EPHA2,HGLibB_15269,-1.0546
EPHA2,HGLibB_15267,-0.46552
RPL3,HGLibB_41877,-1.3259
RPL3,HGLibB_41879,-0.89649
RPL3,HGLibA_41931,-0.67665
RPL3,HGLibA_41932,-0.8433
ELF3,HGLibA_14898,-1.1125
ELF3,HGLibB_14875,-0.58031
ELF3,HGLibB_14876,-0.98964
ELF3,HGLibA_14896,-0.93805
TOP3B,HGLibB_50940,-1.2217
TOP3B,HGLibA_51003,-1.2079
TOP3B,HGLibA_51004,-1.391
TOP3B,HGLibB_50939,-0.30994
SOX2,HGLibB_46196,-4.1809
SOX2,HGLibA_46251,-1.2962
SOX2,HGLibA_46253,-0.74558
SOX2,HGLibA_46252,-0.77052
NEURL,HGLibA_31721,-1.5241
NEURL,HGLibB_31679,-0.64707
NEURL,HGLibA_31722,-1.3964
NEURL,HGLibA_31723,-0.86887
NEURL,HGLibB_31678,-0.29598
LRRN4,HGLibB_27439,-1.6765
LRRN4,HGLibB_27438,-2.2931
LRRN4,HGLibA_27479,-1.3123
LRRN4,HGLibB_27440,-0.15342
LRRN4,HGLibA_27480,-0.20099
LRRN4,HGLibA_27478,-0.042924
ERCC6,HGLibB_15425,-0.81339
ERCC6,HGLibB_15424,-0.69859
CNDP2,HGLibA_10254,-1.3021
CNDP2,HGLibB_10243,-4.9586
CNDP2,HGLibA_10255,-0.81961
CNDP2,HGLibB_10242,-0.69173
CLPX,HGLibA_10119,-2.5968
CLPX,HGLibB_10110,-0.7662
CLPX,HGLibA_10120,-0.74428
CLPX,HGLibB_10108,-1.4409
CLPX,HGLibB_10109,-0.44082
CLPX,HGLibA_10118,-0.35225
MIEF2,HGLibB_29205,-2.0321
MIEF2,HGLibB_29206,-1.4457
MIEF2,HGLibA_29245,-1.7632
MIEF2,HGLibB_29204,-0.064722
AHI1,HGLibA_01298,-1.3284
AHI1,HGLibB_01295,-1.6096
AHI1,HGLibA_01297,-0.45079
AHI1,HGLibA_01299,-1.0578
AHI1,HGLibB_01296,-0.044697
STK40,HGLibB_47455,-1.3023
STK40,HGLibB_47456,-0.62279
STK40,HGLibA_47513,-1.1508
STK40,HGLibB_47457,-0.76239
STK40,HGLibA_47514,-0.74557
STK40,HGLibA_47512,-0.075354
PCDHGA10,HGLibA_35520,-1.4416
PCDHGA10,HGLibB_35472,-0.063623
CNNM3,HGLibB_10309,-0.98304
CNNM3,HGLibA_10321,-2.805
CNNM3,HGLibB_10310,-0.59307
CNNM3,HGLibB_10308,-0.90973
CNNM3,HGLibA_10320,-0.41618
CLIP1,HGLibB_10033,-0.95033
CLIP1,HGLibB_10032,-0.77407
CLIP1,HGLibA_10042,-1.0594
CLIP1,HGLibA_10041,-0.7275
CLIP1,HGLibA_10043,-0.55644
CLIP1,HGLibB_10034,-0.16059
SSTR4,HGLibB_47126,-1.3316
SSTR4,HGLibA_47183,-2.0156
SSTR4,HGLibB_47125,-1.2747
SSTR4,HGLibA_47184,-0.22528
STIP1,HGLibA_47447,-1.0105
STIP1,HGLibA_47448,-4.9445
STIP1,HGLibB_47391,-0.60157
STIP1,HGLibB_47390,-0.89771
STIP1,HGLibB_47389,-0.37417
RPL19,HGLibA_41892,-1.0258
RPL19,HGLibB_41840,-1.079
RPL19,HGLibB_41838,-0.7158
RPL19,HGLibA_41891,-0.7794
KAZN,HGLibB_24057,-1.1169
KAZN,HGLibA_24089,-1.2286
KAZN,HGLibA_24091,-1.3913
KAZN,HGLibB_24055,-0.37653
KAZN,HGLibA_24090,-0.10707
HIST1H3B,HGLibB_21432,-1.4152
HIST1H3B,HGLibA_21458,-0.81713
HIST1H3B,HGLibA_21460,-1.0148
HIST1H3B,HGLibA_21459,-0.67547
HIST1H3B,HGLibB_21430,-0.13795
KLF1,HGLibA_25038,-2.0882
KLF1,HGLibB_25004,-0.7889
KLF1,HGLibB_25003,-0.7027
KLF1,HGLibA_25040,-0.41587
KLF1,HGLibB_25005,-0.9542
KLF1,HGLibA_25039,-0.071566
TTLL2,HGLibB_52133,-1.1956
TTLL2,HGLibA_52197,-1.0489
TTLL2,HGLibA_52198,-1.052
TTLL2,HGLibB_52134,-0.442
TTLL2,HGLibB_52132,-0.082113
PRSS22,HGLibA_38913,-2.0829
PRSS22,HGLibB_38866,-1.2222
PRSS22,HGLibA_38914,-1.1161
PRSS22,HGLibA_38915,-0.37036
PRSS22,HGLibB_38865,-0.2906
AADACL3,HGLibB_00036,-1.2744
AADACL3,HGLibA_00036,-1.4904
AADACL3,HGLibB_00034,-1.3755
AADACL3,HGLibB_00035,-0.21176
AADACL3,HGLibA_00034,-0.02664
SWSAP1,HGLibB_47844,-1.2257
SWSAP1,HGLibA_47902,-1.6179
SWSAP1,HGLibA_47901,-1.3521
SWSAP1,HGLibA_47900,-0.18596
SWSAP1,HGLibB_47843,-0.26
CNN3,HGLibB_10300,-0.94351
CNN3,HGLibA_10312,-0.91389
CNN3,HGLibB_10299,-0.57182
CNN3,HGLibA_10311,-1.6801
CNN3,HGLibB_10301,-0.11804
3-Sep,HGLibA_43438,-1.1229
3-Sep,HGLibA_43440,-0.97529
3-Sep,HGLibB_43386,-1.4779
3-Sep,HGLibA_43439,-0.51006
3-Sep,HGLibB_43387,-0.011862
3-Sep,HGLibB_43385,-0.012009
IFNA13,HGLibA_22663,-0.74114
BTNL9,HGLibA_04984,-1.1254
BTNL9,HGLibB_04980,-0.8786
BTNL9,HGLibB_04979,-1.1394
BTNL9,HGLibA_04982,-0.60286
BTNL9,HGLibA_04983,-0.24917
TGIF2-C20orf24,HGLibB_49186,-1.1573
TGIF2-C20orf24,HGLibA_49245,-0.32339
ZNF768,HGLibA_56697,-1.18
ZNF768,HGLibA_56698,-1.6485
ZNF768,HGLibB_56630,-1.149
ZNF768,HGLibA_56699,-0.3305
ANKRD18A,HGLibA_02017,-1.3122
ANKRD18A,HGLibB_02015,-0.3112
ANKRD18A,HGLibA_02019,-0.86794
ANKRD18A,HGLibA_02018,-0.84496
ANKRD18A,HGLibB_02017,-0.6315
ANKRD18A,HGLibB_02016,-0.06677
CARD14,HGLibB_07217,-0.88082
CARD14,HGLibB_07216,-0.59465
CARD14,HGLibA_07223,-1.8348
CARD14,HGLibA_07222,-0.90575
CARD14,HGLibA_07224,-0.34111
IL1RL1,HGLibB_23030,-0.71268
IL1RL1,HGLibB_23029,-1.0404
IL1RL1,HGLibA_23062,-0.76121
IL1RL1,HGLibA_23061,-1.2323
IL1RL1,HGLibA_23060,-0.26011
IL1RL1,HGLibB_23031,-0.20645
KLHL32,HGLibB_25152,-1.7435
KLHL32,HGLibB_25151,-0.91127
KLHL32,HGLibA_25186,-0.9574
KLHL32,HGLibA_25185,-0.5621
LOC100287534,HGLibA_26826,-1.3799
LOC100287534,HGLibB_26785,-0.09087
ADAMTS15,HGLibB_00803,-0.88774
ADAMTS15,HGLibA_00807,-3.9078
ADAMTS15,HGLibA_00806,-0.58242
ADAMTS15,HGLibA_00805,-1.0765
ADAMTS15,HGLibB_00804,-0.25336
PRR5-ARHGAP8,HGLibB_38797,-1.3928
PRR5-ARHGAP8,HGLibA_38845,-3.1151
PRR5-ARHGAP8,HGLibB_38796,-0.072164
FOXA2,HGLibB_17786,-1.017
FOXA2,HGLibB_17788,-1.0191
FOXA2,HGLibA_17809,-0.8802
FOXA2,HGLibA_17811,-0.52229
FOXA2,HGLibB_17787,-0.58431
TGM5,HGLibA_49266,-1.566
TGM5,HGLibB_49205,-0.96076
TGM5,HGLibA_49265,-0.50269
TGM5,HGLibA_49264,-1.2672
TGM5,HGLibB_49206,-0.11034
KRTAP2-4,HGLibA_25695,-0.73167
WBP2NL,HGLibB_53914,-0.87036
WBP2NL,HGLibB_53913,-0.6486
WBP2NL,HGLibA_53979,-0.72459
WBP2NL,HGLibA_53980,-0.47247
WBP2NL,HGLibB_53915,-1.582
WBP2NL,HGLibA_53981,-0.73815
ZNF426,HGLibA_55965,-1.4418
ZNF426,HGLibA_55966,-0.96966
ZNF426,HGLibB_55898,-0.7425
ZNF426,HGLibA_55967,-0.71941
ZNF426,HGLibB_55900,-0.006766
NANOS1,HGLibA_31096,-4.4658
NANOS1,HGLibB_31053,-2.6221
NANOS1,HGLibA_31097,-1.3812
NANOS1,HGLibA_31095,-0.079861
NANOS1,HGLibB_31055,-0.020872
GSS,HGLibB_20419,-0.92867
GSS,HGLibB_20420,-0.68286
GSS,HGLibB_20421,-1.38
GSS,HGLibA_20449,-0.33671
GSS,HGLibA_20448,-0.49075
GSS,HGLibA_20447,-0.77749
OTOL1,HGLibA_34731,-0.93593
OTOL1,HGLibA_34733,-1.0038
OTOL1,HGLibB_34686,-1.0121
OTOL1,HGLibB_34685,-0.52218
ZNRF1,HGLibA_56939,-1.23
ZNRF1,HGLibB_56871,-0.70742
ZNRF1,HGLibB_56870,-1.7715
ZNRF1,HGLibA_56937,-0.74497
ZNRF1,HGLibB_56872,-0.4143
hsa-let-7i,HGLibA_57138,-0.95758
hsa-let-7i,HGLibA_57137,-1.0261
hsa-let-7i,HGLibA_57136,-0.49186
PDZRN4,HGLibA_35999,-1.2166
PDZRN4,HGLibA_36001,-1.339
PDZRN4,HGLibB_35952,-0.9928
PDZRN4,HGLibA_36000,-0.4545
PIGL,HGLibA_36563,-1.5042
PIGL,HGLibA_36565,-0.52165
PIGL,HGLibB_36518,-0.72012
PIGL,HGLibA_36564,-1.1621
PIGL,HGLibB_36517,-0.7238
GABRA6,HGLibB_18347,-0.96277
GABRA6,HGLibA_18372,-0.78178
GABRA6,HGLibA_18371,-0.66104
GABRA6,HGLibB_18346,-0.39974
GABRA6,HGLibA_18370,-0.92368
ATP2A3,HGLibA_03610,-0.70548
ATP2A3,HGLibA_03612,-0.96582
ATP2A3,HGLibA_03611,-1.2415
ATP2A3,HGLibB_03609,-0.73576
ATP2A3,HGLibB_03610,-0.082551
KIAA1045,HGLibB_24655,-1.1855
KIAA1045,HGLibB_24654,-0.90524
KIAA1045,HGLibA_24687,-1.0726
KIAA1045,HGLibB_24653,-0.53566
KIAA1045,HGLibA_24688,-0.018197
KIAA1045,HGLibA_24689,-0.015955
RBFOX2,HGLibA_40459,-0.99869
RBFOX2,HGLibA_40458,-0.7868
RBFOX2,HGLibB_40406,-0.82615
RBFOX2,HGLibB_40408,-0.65333
RBFOX2,HGLibB_40407,-0.37924
RBFOX2,HGLibA_40457,-0.022028
FAM50B,HGLibB_16610,-1.1213
FAM50B,HGLibA_16632,-0.81555
FAM50B,HGLibA_16631,-0.69561
FAM50B,HGLibA_16633,-0.74431
CCDC39,HGLibB_07767,-0.82675
CCDC39,HGLibB_07766,-0.71064
CCDC39,HGLibA_07773,-0.72807
CCDC39,HGLibA_07771,-0.99074
CAPN2,HGLibB_07158,-0.77736
CAPN2,HGLibB_07157,-0.69979
CAPN2,HGLibA_07162,-0.73847
CAPN2,HGLibA_07163,-1.1269
CAPN2,HGLibA_07164,-0.014512
HK1,HGLibB_21552,-1.2351
HK1,HGLibA_21579,-2.2871
HK1,HGLibA_21580,-1.2234
HK1,HGLibA_21578,-0.21359
SPRR2G,HGLibA_46824,-2.1627
SPRR2G,HGLibB_46767,-0.69313
SPRR2G,HGLibB_46766,-1.1556
SPRR2G,HGLibA_46822,-0.74383
SPRR2G,HGLibB_46765,-0.23575
OR5AC2,HGLibB_34189,-0.81046
OR5AC2,HGLibA_34234,-2.1447
OR5AC2,HGLibB_34190,-0.77448
OR5AC2,HGLibA_34235,-0.66062
MICB,HGLibA_29218,-1.1682
MICB,HGLibA_29220,-1.4353
MICB,HGLibB_29179,-3.0587
MICB,HGLibB_29178,-0.084646
MICB,HGLibA_29219,-0.26659
SH3PXD2B,HGLibA_43966,-0.93176
SH3PXD2B,HGLibA_43968,-0.98319
SH3PXD2B,HGLibB_43914,-0.50229
SH3PXD2B,HGLibA_43967,-2.6746
SH3PXD2B,HGLibB_43915,-0.38996
SH3PXD2B,HGLibB_43913,-0.12167
NPAS2,HGLibA_32398,-1.0497
NPAS2,HGLibB_32353,-1.7392
NPAS2,HGLibB_32354,-0.96607
NPAS2,HGLibA_32397,-0.46747
NPAS2,HGLibA_32396,-0.06118
RAB3C,HGLibA_39914,-1.2026
RAB3C,HGLibA_39913,-1.6228
RAB3C,HGLibA_39912,-1.0638
RAB3C,HGLibB_39863,-0.36973
ESRRG,HGLibA_15599,-1.1421
ESRRG,HGLibB_15578,-0.74459
ESRRG,HGLibA_15598,-1.5353
ESRRG,HGLibA_15600,-0.68873
C4BPB,HGLibB_06289,-0.70014
C4BPB,HGLibB_06288,-0.94483
C4BPB,HGLibA_06294,-0.75828
C4BPB,HGLibA_06293,-0.60157
C4BPB,HGLibA_06292,-0.59346
C4BPB,HGLibB_06290,-0.72881
GABRG3,HGLibB_18369,-0.66106
GABRG3,HGLibA_18396,-0.7676
GABRG3,HGLibA_18394,-2.7932
GABRG3,HGLibB_18370,-0.27193
GABRG3,HGLibA_18395,-0.87592
NPVF,HGLibB_32497,-1.3272
NPVF,HGLibA_32541,-2.1965
NPVF,HGLibA_32540,-0.72112
NPVF,HGLibB_32498,-0.38666
NPVF,HGLibA_32542,-0.70638
TTC40,HGLibA_52145,-1.7033
TTC40,HGLibB_52080,-0.98054
TTC40,HGLibB_52078,-0.85031
TTC40,HGLibA_52144,-0.5771
ORAI1,HGLibB_34543,-1.1937
ORAI1,HGLibA_34589,-2.7308
ORAI1,HGLibA_34588,-0.89638
ORAI1,HGLibA_34590,-0.52862
SOX7,HGLibA_46274,-1.0171
SOX7,HGLibB_46217,-5.6664
SOX7,HGLibA_46273,-0.96298
SOX7,HGLibB_46216,-0.45892
MLLT6,HGLibA_29424,-2.3513
MLLT6,HGLibB_29381,-0.98992
MLLT6,HGLibA_29423,-0.75519
MLLT6,HGLibA_29422,-0.66583
MLLT6,HGLibB_29382,-0.12766
KATNAL1,HGLibB_24042,-1.1833
KATNAL1,HGLibB_24040,-0.85736
KATNAL1,HGLibA_24075,-0.7525
KATNAL1,HGLibB_24041,-0.66844
KATNAL1,HGLibA_24076,-0.42851
KATNAL1,HGLibA_24074,-0.36327
C17orf85,HGLibB_05584,-1.2373
C17orf85,HGLibA_05589,-1.1166
C17orf85,HGLibB_05585,-0.90414
C17orf85,HGLibA_05588,-0.51486
ADHFE1,HGLibB_00967,-0.87624
ADHFE1,HGLibA_00968,-0.97154
ADHFE1,HGLibA_00967,-1.0374
ADHFE1,HGLibA_00969,-0.54261
NFATC2IP,HGLibA_31779,-0.94456
NFATC2IP,HGLibB_31736,-0.59114
NFATC2IP,HGLibB_31735,-1.0445
NFATC2IP,HGLibA_31778,-0.82701
NFATC2IP,HGLibA_31780,-0.3393
BTNL8,HGLibA_04981,-1.6965
BTNL8,HGLibA_04980,-2.09
BTNL8,HGLibB_04976,-0.89713
BTNL8,HGLibB_04978,-0.51788
BTNL8,HGLibB_04977,-0.39395
BCKDK,HGLibB_04281,-1.1323
BCKDK,HGLibB_04283,-0.5175
BCKDK,HGLibA_04284,-0.93754
BCKDK,HGLibA_04283,-0.89442
MAB21L3,HGLibA_27827,-1.5849
MAB21L3,HGLibB_27786,-0.65734
MAB21L3,HGLibA_27826,-0.75931
MAB21L3,HGLibB_27787,-0.26678
MAB21L3,HGLibA_27828,-0.75421
C5orf34,HGLibB_06373,-0.66901
C5orf34,HGLibA_06376,-0.86236
C5orf34,HGLibB_06372,-0.47382
C5orf34,HGLibA_06377,-0.73941
C5orf34,HGLibA_06378,-1.4269
RPS2,HGLibB_42049,-0.97903
RPS2,HGLibA_42102,-0.69947
RPS2,HGLibB_42047,-1.5234
RPS2,HGLibA_42100,-0.70808
RPS2,HGLibA_42101,-0.60991
C16orf86,HGLibA_05490,-1.2276
C16orf86,HGLibB_05485,-1.0381
C16orf86,HGLibA_05489,-0.82046
C16orf86,HGLibA_05488,-0.58485
C16orf86,HGLibB_05486,-0.093443
ITGA3,HGLibB_23696,-0.9705
ITGA3,HGLibB_23697,-0.46434
ITGA3,HGLibA_23731,-2.0454
ITGA3,HGLibA_23729,-0.9405
ITGA3,HGLibB_23698,-0.0066225
GPR150,HGLibB_19902,-1.3097
GPR150,HGLibA_19929,-1.0813
GPR150,HGLibA_19931,-1.0817
GPR150,HGLibB_19903,-0.32194
LIN7B,HGLibB_26540,-0.90796
LIN7B,HGLibA_26576,-0.84315
LIN7B,HGLibB_26538,-0.51723
LIN7B,HGLibA_26575,-1.1946
LIN7B,HGLibB_26539,-0.55805
WIPF1,HGLibA_54305,-0.95633
WIPF1,HGLibA_54304,-3.7731
WIPF1,HGLibB_54239,-0.52411
WIPF1,HGLibB_54238,-0.87426
WIPF1,HGLibB_54237,-0.14034
MBLAC2,HGLibA_28504,-2.208
MBLAC2,HGLibB_28463,-0.98912
MBLAC2,HGLibB_28465,-0.78684
MBLAC2,HGLibB_28464,-0.60843
MBLAC2,HGLibA_28505,-0.05785
GPC3,HGLibA_19767,-0.97607
GPC3,HGLibB_19740,-1.77
GPC3,HGLibA_19768,-0.88215
GPC3,HGLibA_19769,-0.51055
AQP6,HGLibB_02600,-1.1779
AQP6,HGLibA_02601,-0.94372
AQP6,HGLibB_02601,-0.73557
AQP6,HGLibA_02603,-0.65603
POLR2M,HGLibA_37607,-2.1405
POLR2M,HGLibB_37558,-1.3967
POLR2M,HGLibB_37557,-1.3239
POLR2M,HGLibB_37556,-0.067131
NUDT14,HGLibA_32947,-1.1157
NUDT14,HGLibB_32901,-0.86646
NUDT14,HGLibB_32902,-0.53597
NUDT14,HGLibA_32946,-0.66196
NUDT14,HGLibA_32945,-0.72683
NUDT14,HGLibB_32903,-0.31266
CCDC120,HGLibB_07560,-1.6361
CCDC120,HGLibB_07558,-0.72204
CCDC120,HGLibA_07565,-0.41669
CCDC120,HGLibB_07559,-0.66672
CCDC120,HGLibA_07566,-0.82077
SYT5,HGLibB_48023,-1.8856
SYT5,HGLibA_48080,-0.84684
SYT5,HGLibB_48021,-0.7297
SYT5,HGLibA_48082,-0.65846
SYT5,HGLibA_48081,-0.0084021
SPATA17,HGLibA_46436,-1.7276
SPATA17,HGLibA_46434,-1.7386
SPATA17,HGLibB_46378,-0.64501
SPATA17,HGLibA_46435,-0.74301
SPATA17,HGLibB_46379,-0.044411
NIM1,HGLibB_31888,-0.9447
NIM1,HGLibA_31933,-0.94112
NIM1,HGLibA_31931,-1.4681
NIM1,HGLibA_31932,-0.44683
NIM1,HGLibB_31890,-0.14009
BET3L,HGLibA_04437,-1.0316
BET3L,HGLibA_04438,-1.7932
BET3L,HGLibA_04436,-0.35588
GDF15,HGLibB_18834,-0.9798
GDF15,HGLibA_18859,-3.0065
GDF15,HGLibA_18861,-1.0518
GDF15,HGLibA_18860,-0.40558
TLR1,HGLibB_49579,-1.6057
TLR1,HGLibA_49640,-1.4199
TLR1,HGLibA_49639,-4.2085
TMEM180,HGLibA_50095,-1.107
TMEM180,HGLibB_50035,-0.65805
TMEM180,HGLibA_50096,-2.3931
TMEM180,HGLibB_50036,-0.72657
TMEM180,HGLibB_50037,-0.35934
TMEM180,HGLibA_50097,-0.23696
HSP90AB1,HGLibB_22225,-1.9796
HSP90AB1,HGLibB_22223,-1.2323
HSP90AB1,HGLibA_22252,-1.1225
HSP90AB1,HGLibA_22253,-0.26208
HSP90AB1,HGLibA_22254,-0.11223
IQCF6,HGLibB_23481,-0.80093
IQCF6,HGLibB_23482,-1.513
IQCF6,HGLibB_23480,-0.58309
IQCF6,HGLibA_23515,-1.104
IQCF6,HGLibA_23513,-0.4217
SPAG4,HGLibB_46302,-1.1713
SPAG4,HGLibB_46300,-1.3752
SPAG4,HGLibA_46357,-1.4461
SPAG4,HGLibA_46358,-0.21242
SPANXC,HGLibA_46389,-0.69137
GGCX,HGLibB_18971,-0.762
GGCX,HGLibB_18969,-0.95744
GGCX,HGLibA_18996,-0.72754
GGCX,HGLibA_18994,-0.65465
POLE3,HGLibA_37515,-0.86075
POLE3,HGLibB_37467,-1.1457
POLE3,HGLibA_37516,-0.87042
POLE3,HGLibA_37517,-0.52085
POLE3,HGLibB_37466,-0.0521
HSFY2,HGLibA_22245,-0.69039
VCP,HGLibB_53509,-2.4273
VCP,HGLibB_53508,-1.3397
VCP,HGLibA_53575,-0.86605
VCP,HGLibA_53574,-0.51445
VCP,HGLibB_53510,-0.16879
VCP,HGLibA_53576,-0.2099
IL24,HGLibB_23071,-0.78745
IL24,HGLibB_23073,-0.76069
IL24,HGLibA_23103,-0.94539
IL24,HGLibA_23102,-0.6171
IL24,HGLibA_23104,-0.019887
NAT14,HGLibA_31171,-1.4265
NAT14,HGLibB_31129,-0.97402
NAT14,HGLibB_31128,-0.75217
NAT14,HGLibB_31127,-0.62492
NAT14,HGLibA_31170,-0.21694
FBXL8,HGLibA_17020,-0.7888
FBXL8,HGLibB_16998,-0.74736
FBXL8,HGLibB_16999,-1.5661
FBXL8,HGLibA_17021,-0.62955
FBXL8,HGLibB_16997,-0.059947
MAP1A,HGLibA_28116,-0.73383
MAP1A,HGLibA_28115,-0.95754
MAP1A,HGLibA_28114,-0.64136
MAP1A,HGLibB_28074,-0.88731
MAP1A,HGLibB_28073,-0.31416
MAP1A,HGLibB_28075,-0.043689
METTL4,HGLibA_29008,-1.0331
METTL4,HGLibB_28968,-1.3136
METTL4,HGLibB_28967,-0.61821
METTL4,HGLibA_29009,-0.7561
TAAR1,HGLibB_48065,-1.736
TAAR1,HGLibA_48124,-1.2746
TAAR1,HGLibB_48064,-0.62264
TAAR1,HGLibB_48063,-0.74992
CCL7,HGLibB_08032,-1.0181
CCL7,HGLibB_08033,-0.69129
CCL7,HGLibA_08039,-0.68029
CCL7,HGLibA_08038,-0.8711
HTN3,HGLibA_22353,-0.48893
HTN3,HGLibA_22354,-0.88198
POC1B-GALNT4,HGLibB_37398,-0.68509
SLIRP,HGLibB_45450,-0.63456
SLIRP,HGLibB_45448,-0.84187
SLIRP,HGLibA_45501,-2.6606
SLIRP,HGLibA_45503,-0.73483
DEFB126,HGLibB_12867,-2.0791
DEFB126,HGLibA_12881,-0.95493
DEFB126,HGLibB_12866,-0.74769
DEFB126,HGLibB_12865,-0.62083
DEFB126,HGLibA_12882,-0.52323
TSPYL1,HGLibB_51915,-1.5903
TSPYL1,HGLibB_51914,-1.232
TSPYL1,HGLibA_51980,-1.2284
TSPYL1,HGLibA_51978,-0.13887
HIST1H4E,HGLibB_21469,-0.92896
HIST1H4E,HGLibA_21499,-1.0161
HIST1H4E,HGLibB_21470,-0.74495
HIST1H4E,HGLibA_21497,-0.6197
HIST1H4E,HGLibA_21498,-0.44049
ATXN7,HGLibB_03848,-0.78047
ATXN7,HGLibA_03850,-1.0442
ATXN7,HGLibA_03849,-0.63582
ATXN7,HGLibB_03847,-0.70222
ATXN7,HGLibA_03848,-0.66233
SETBP1,HGLibB_43580,-0.97956
SETBP1,HGLibB_43581,-0.74301
SETBP1,HGLibA_43633,-0.69752
SETBP1,HGLibB_43582,-0.66601
EPHA7,HGLibB_15282,-1.4746
EPHA7,HGLibA_15305,-1.3296
EPHA7,HGLibA_15304,-1.0863
EPHA7,HGLibB_15283,-0.27722
ILF3,HGLibB_23185,-3.6263
ILF3,HGLibA_23216,-1.0123
ILF3,HGLibA_23217,-2.9548
ILF3,HGLibB_23184,-0.31046
ILF3,HGLibA_23218,-0.35031
SH3RF3,HGLibB_43922,-0.86153
SH3RF3,HGLibA_43976,-0.83013
SH3RF3,HGLibB_43924,-0.73192
SH3RF3,HGLibA_43975,-0.6306
WNT9B,HGLibA_54398,-1.7324
WNT9B,HGLibB_54332,-1.0176
WNT9B,HGLibA_54396,-0.73856
WNT9B,HGLibB_54331,-0.62182
WWC1,HGLibA_54438,-1.3731
WWC1,HGLibA_54439,-1.8309
WWC1,HGLibA_54440,-0.88801
